Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
5fb607f0d9cc3f259a847c67,Everclear Grain 95 2,,,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,375ml,,,,,,,shopify,24,deny,manual,10.99,5.99,TRUE,TRUE,97340000043,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602e9a56d353b27d38e4b,Dekuyper Triple Sec,"DeKuyper® Triple Sec Cordial brings the essence of orange to your favorite cocktails. DeKuyper's blend meticulously melds the flavors of sweet and bitter oranges from distilled dried peels for a one-of-a-kind liqueur. An essential ingredient in any bartender's repertoire, this cordial has a pronounced and lingering citrus taste. No margarita, long island iced tea or cosmopolitan is complete without the distinctive orange flavor of triple sec.",Dekuyper,,"alcohol, spirits, liqueur","alcohol, spirits, liqueur, liqueur",TRUE,SIZE,1L,,,,,,,shopify,65,deny,manual,6.59,5,TRUE,TRUE,80686381204,https://d3omj40jjfp5tk.cloudfront.net/products/60db03b9b6f9307ea80d0d62/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601a7a56d353b27d2eac0,Roscato Sparkling Moscato,,Roscato,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,14.29,10.67,TRUE,TRUE,86785212623,https://d3omj40jjfp5tk.cloudfront.net/products/5849853fbfb241577efb0a03/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60259a56d353b27d3451e,Smirnoff 80 Proof Vodka,"As the World's No. 1 Vodka, Smirnoff No. 21 80 Proof Vodka delivers a dry finish for elevated smoothness and clarity. Each bottle is Kosher Certified, gluten free, and made from non-GMO corn for quality. Triple distilled and 10 times filtered using Smirnoff's multiple column filtration method, this award-winning vodka boasts a remarkable smoothness. Enjoy this spirit on the rocks, or use it to whip up your favorite cocktail. Simply mix this vodka with ginger beer and lime juice, and you have a classic Smirnoff Moscow Mule. This vodka is a smooth choice for creating tempting vodka cocktails to serve at your next party or get-together. Includes one 750 mL bottle of No. 21 80 Proof Vodka. Please enjoy responsibly.",Smirnoff,,"alcohol, spirits, gluten free, vodka","alcohol, spirits, gluten free, vodka, gluten free, vodka",TRUE,SIZE,100ml,,,,,,,shopify,0,deny,manual,3.07,10.35,TRUE,TRUE,82000005735,https://d3omj40jjfp5tk.cloudfront.net/products/609476a73bd4d230ad3e427b/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60259a56d353b27d3451e,,,,,,,,,750ml,,,,,,,shopify,97,deny,manual,12.99,,TRUE,TRUE,82000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60259a56d353b27d3451e,,,,,,,,,1.75L,,,,,,,shopify,357,deny,manual,18.99,,TRUE,TRUE,82000727606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60233a56d353b27d3301b,Estandon Solstice Rose,,,,"alcohol, wine, rose","alcohol, wine, rose, rose",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,12.09,3.31,TRUE,TRUE,8.70E+11,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6041aa56d353b27d426d5,Faustino Art Collection Rioja Tempranillo Tinto,"The Faustino Art Collection Tempranillo is a beautiful cherry red color with garnet evolution. Barrel notes are very present alongside sweet sensations. Pleasant in the mouth and very well integrated with notes of slightly ripe fruits of the forest. It matches with any kind of meat, mushrooms and rice. Some tasty or oily fish such as tuna or cod too.",Ruby Red,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,12.09,9.34,TRUE,TRUE,8.41E+12,https://d3omj40jjfp5tk.cloudfront.net/products/62e2b5669109ac4708bb1eef/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6098139aad935a12657cf372,Xdar Vodka,,,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,100ml,,,,,,,shopify,0,deny,manual,1.64,15.19,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6098139aad935a12657cf372,,,,,,,,,375ml,,,,,,,shopify,0,deny,manual,5.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098139aad935a12657cf372,,,,,,,,,750ml,,,,,,,shopify,14,deny,manual,10.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098139aad935a12657cf372,,,,,,,,,1L,,,,,,,shopify,22,deny,manual,14.29,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098139aad935a12657cf372,,,,,,,,,1.7L,,,,,,,shopify,4,deny,manual,19.79,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61feb58c2905100ad62d20b2,Nikka Days,,Nikka Days,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,65.99,43.76,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60376a56d353b27d3d4b4,Zardetto Prosecco DOC Brut,"Refined elegant bubbles, combine with aromas of white flower, apricot, and herbs, followed by a crisp finish.",Zardetto,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,64,deny,manual,14.29,10,TRUE,TRUE,98709420007,https://d3omj40jjfp5tk.cloudfront.net/products/5f10cd5a72bdde2b12b60926/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602f3a56d353b27d39352,Hayotzer Genesis Kosher Cabernet Sauvignon,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,18.69,13.75,TRUE,TRUE,7.29E+12,https://d3omj40jjfp5tk.cloudfront.net/products/61ba594fa5e5e269da7b5c86/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60215a56d353b27d3211b,Martini & Rossi Rosso Sweet Vermouth,"Martini & Rossi Rosso Vermouth is a light, balanced and scarlet-hued Italian sweet red vermouth. This famous drink was first created by the Martini family in the ancient town of Pessione, nestling in the foothills of the Alps near Turin. The exquisite red vermouth has remained inextricably linked to the Italian passions of food, entertaining friends and motor racing, since 1863.",Martini & Rossi,,"alcohol, spirits, vermouth","alcohol, spirits, vermouth, vermouth",TRUE,SIZE,375ml,,,,,,,shopify,42,deny,manual,6.59,11.99,TRUE,TRUE,11034410079,https://d3omj40jjfp5tk.cloudfront.net/products/6167e9475e986a06613d10ec/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60215a56d353b27d3211b,,,,,,,,,1L,,,,,,,shopify,0,deny,manual,10.99,,TRUE,TRUE,11034410048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60215a56d353b27d3211b,,,,,,,,,1.5L,,,,,,,shopify,2,deny,manual,16.49,,TRUE,TRUE,11034410031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371de70b7db9315c932dfa4,Truly Strawberry Lemonade Flavored Vodka,"Take a fan-favorite Truly Hard Seltzer flavor, blend it with triple-distilled vodka, and what do you get? Your new favorite drink, that’s what. Tastes like sweet strawberries, tart lemonade, and the exact moment you realize you have a long weekend and your roommate is gone.",Truly,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,1.75L,,,,,,,shopify,6,deny,manual,17.59,13.84,TRUE,TRUE,80686896166,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
614d05a5d9f52732d1e540af,Iron & Sand Cabernet Sauvignon,,,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,6,deny,manual,21.99,16.67,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6026aa56d353b27d34dc3,Chase English Oak & Smoke Vodka 1b,,,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,750ml,,,,,,,shopify,8,deny,manual,27.49,22.5,TRUE,TRUE,8.87E+11,https://d3omj40jjfp5tk.cloudfront.net/products/604d39fa8e4cb226851bb6e1/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60384a56d353b27d3dcd5,Ciroc Peach,"CÎROC™ Peach is the third flavor-infused varietal from the makers of CÎROC™ Ultra-Premium Vodka and is gluten free. Distilled five times to ensure high quality, the spirit is masterfully infused with a distinctive blend of peach and other natural flavors, resulting in a taste experience that is lusciously different and elegantly smooth. Enjoy the juicy flavor of CÎROC™ Peach with a splash of champagne in a classic CÎROC™ Peach Bellini.

NOSE
Sun-ripened fresh peaches

TASTE
Juicy, succulent peach flavor with a hint of orchard fruit

FINISH
Velvety smooth",,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,50ml,,,,,,,shopify,0,deny,manual,2.2,29.99,TRUE,TRUE,88076177383,https://d3omj40jjfp5tk.cloudfront.net/products/5a6dc4f9bc70cc54ee3418f2/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60384a56d353b27d3dcd5,,,,,,,,,200ml,,,,,,,shopify,12,deny,manual,12.09,,TRUE,TRUE,88076178403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60384a56d353b27d3dcd5,,,,,,,,,375ml,,,,,,,shopify,36,deny,manual,20.89,,TRUE,TRUE,88076177390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60384a56d353b27d3dcd5,,,,,,,,,1L,,,,,,,shopify,8,deny,manual,39.59,,TRUE,TRUE,88076177413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb612e5bdfd80253ed7ddf6,Seagra Vodd,,,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,200ml,,,,,,,shopify,24,deny,manual,3.29,2.23,TRUE,TRUE,96200003354,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb612e5bdfd80253ed7ddf6,,,,,,,,,375ml,,,,,,,shopify,59,deny,manual,5.49,,TRUE,TRUE,96330000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62290622b3c6314429dffcef,Avion Reserva Cristalino Anejo Tequila,Saucey,Avion,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,142.99,104.98,TRUE,TRUE,80432117415,https://d3omj40jjfp5tk.cloudfront.net/products/62cd7b46497fa30a12083fde/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
637320fed1d77453d47e7a01,Double Cross Vodka Slovak Republic,"Upfront, the nose is grainy, dry and delicate. Palate entry is peppery and sweeter than I thought it would be, but not cloying; midpalate displays vibrant, spicy fragrances of snack crackers laced with pepper, black peppercorn, lemon zest and mustard seed; the texture is creamy and full. Concludes on a silky, citrusy note.",,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,750ml,,,,,,,shopify,28,deny,manual,28.59,22.5,TRUE,TRUE,8.16E+11,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5ffa49363e16176fef64f12f,Silver Oak Napa Valley Cab,,Silver Oak,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,6,deny,manual,137.49,99.1,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
60426bba8e735501a4a39d2a,Thomas S Moore Kentucky Straight Bourbon Whiskey Chardonnay Finish,"<strong>Whisky Advocate 93 Points</strong> Much to unpack on this well-structured bourbon, starting with the complex nose of gingerbread spices, dark chocolate, leather book bindings, roasted pecans, blackberry and raspberry preserves, and decadent brown sugar. The palate is tightly wound and needs patience to fully reveal its manifold flavors that range from dried cherries and roasted peanuts to lemon and orange peel, integrated baking spice, and marshmallow. It’s tied off neatly with chocolate-covered peanuts, citrus peel, and sweet oak.",,,"alcohol, spirits, bourbon","alcohol, spirits, bourbon, bourbon",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,87.99,59.04,TRUE,TRUE,88004036119,https://d3omj40jjfp5tk.cloudfront.net/products/6014a3fc0b1ab226bc596fee/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6029ea56d353b27d368d4,Joel Gott Sauvignon Blanc,"The Joel Gott California Sauvignon Blanc has bright citrus aromas complemented by tropical notes. Refreshing flavors of melon lead to juicy Meyer lemon zest flavors on the mid palate, and a long, clean, and balanced finish.

Crisp orchard and tropical fruit with a good dose of citrus notes. Crisp acidity coupled with a bright dry clean finish.",Joel Gott,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,128,deny,manual,12.09,8.47,TRUE,TRUE,1.89E+11,https://d3omj40jjfp5tk.cloudfront.net/products/60f5c838454e950a85edfce5/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
605a77cc8101651a0afb0f8c,Honor Blanco Tequila,,,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,17,deny,manual,43.99,38.91,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603e8a56d353b27d40e72,Haku Japanese Craft Vodka,"Made with 100% Japanese white rice, the name Haku® means “white” in Japanese. The word can also be read as “brilliant” – a tribute to the craft of mastering a clear, clean, and luminous vodka. Filtered through bamboo charcoal, Haku® has an unparalleled soft, round, and subtly sweet taste.",Haku Vodka,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,750ml,,,,,,,shopify,10,deny,manual,26.39,17.73,TRUE,TRUE,80686958024,https://d3omj40jjfp5tk.cloudfront.net/products/5bf993d71859dd160f95579b/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
61e069505698c055fa5da230,Jarana Blanco Tequila Margarita Glasses Gift Set,,Jarana,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,33,deny,manual,18.69,14.74,TRUE,TRUE,8.50E+11,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60143a56d353b27d2b700,Yellow Tail Cabernet Sauvignon,"Blackberry, chocolate and luscious vanilla aromas. This full-bodied wine shows bold fruit flavors and mild spice.",Yellow Tail,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,81,deny,manual,6.59,4.67,TRUE,TRUE,31259009452,https://d3omj40jjfp5tk.cloudfront.net/products/5c6929b6cb1ead7fb48c0deb/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60143a56d353b27d2b700,,,,,,,,,1.5L,,,,,,,shopify,356,deny,manual,12.09,,TRUE,TRUE,31259009469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb601d2a56d353b27d300f9,Senor Sangria Classic Red Nv Chile,"A unique blend of all natural fruit juices and premium red wine with nothing artificial added. This Sangria is ready to drink. Shake, pour over ice, and enjoy!",,,"alcohol, wine, blend","alcohol, wine, blend, blend",TRUE,SIZE,750ml,,,,,,,shopify,18,deny,manual,8.24,5.86,TRUE,TRUE,8.58E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5820fda5d96a807171fb9640/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
62e4687b50e1a3277fab7f65,Carmel Buzz Mango Moscato Sweet Bubbly Wine,,,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,25,deny,manual,8.79,6.33,TRUE,TRUE,8.52E+11,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60289a56d353b27d35e7f,Herradura Reposado Tequila,"Tequila Herradura Reposado is the world's very first tequila reposado that is aged longer than industry standard for 11 months in charred American white oak barrels. The additional time spent resting results in a deep copper-colored tequila liquor with a rounded taste. Each tequila bottle is filled with notes of cooked agave, vanilla and butter complemented by a smooth and sweet finish with a touch of spice. This Tequila is best enjoyed neat, on the rocks, in mixed drinks or in classic, craft cocktails like a premium Margarita or a Classic Paloma. Enjoy an alcohol drink of Tequila Herradura Reposado with spicy food, smoked meat, and pork. Tequila Herradura Reposado is the winner of 49 awards since 2006, including 21 golds. Please Enjoy Responsibly.",Herradura,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,46.19,34.39,TRUE,TRUE,7.45E+11,https://d3omj40jjfp5tk.cloudfront.net/products/613797901c68197ee925cad7/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602eaa56d353b27d38e73,Bumbu XO Craft Rum,"Bumbu XO is truly a thing of beauty. A smooth, rich and complex rum created from scratch by our master distiller, our XO is aged in bourbon barrels and selectively finished in white oak sherry casks to achieve a beautifully balanced, endlessly sippable rum.
This special release is distilled and aged in Panama, where we created a truly unique – and unquestionably superior – rum. Aromas of toffee, toasted oak, and vanilla give way to orange zest, peppery spice and even a hint of coffee on the palate.
A wonderfully engaging rum that encourages repeat visits, Bumbu XO is perfect for traditional rum cocktails – and perhaps even better on its own, neat or with a single ice cube.",Bumbu,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,750ml,,,,,,,shopify,3,deny,manual,41.79,30.81,TRUE,TRUE,8.13E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5c770cbca0f1b02a1e8873d2/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6012aa56d353b27d2aa9b,Sweet Bitch Smooth & Fruity Moscato Rose,"Lip Smacking flavors of ripe strawberry, range and cherries. A hint of rose petals with good balance and acidity.",Sweet Bitch,,"alcohol, wine, rose, sparkling","alcohol, wine, rose, sparkling, rose, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,5,deny,manual,8.79,5,TRUE,TRUE,6.07E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5b61c430d21cf31fc4e73ccc/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb603a2a56d353b27d3eaf7,Barkan Classic Merlot,A fruit forward kosher wine from the Judean plains. This wine has a velvety jammy quality that lingers on the palate..,Barkan Winery,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,86,deny,manual,10.99,7.18,TRUE,TRUE,87752008836,https://d3omj40jjfp5tk.cloudfront.net/products/5f07352b388cd641e03ce0ba/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
610b1d8eb8476a0bd87b6dd5,Green Spot Irish Single Pot Still Whiskey,"Using the 19th century tradition of single pot distilling, Green Spot is a non-age statement Irish Whiskey that has a fruitful flavor reminiscent of orchard fruits such as pear, green apple, and apricot. The single pot distillation process brings out these fruity and sweet bouquet nuances. The combination of malted and unmalted barley creates a one-of-a-kind sensory experience with every sip you take.",,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,7,deny,manual,65.99,51.13,TRUE,TRUE,80432105993,https://d3omj40jjfp5tk.cloudfront.net/products/5c4e6cb006dc5173600d4d4e/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60265a56d353b27d34b2f,Bacardi Superior Rum,"BACARDÍ Superior Rum is a light and aromatically balanced rum. Subtle notes of almonds and lime are complemented by hints of vanilla. The finish is dry, crisp, and clean.",Bacardi,,"alcohol, spirits, rum","alcohol, spirits, rum, rum",TRUE,SIZE,50ml,,,,,,,shopify,11,deny,manual,1.38,0.97,TRUE,TRUE,80480016210,https://d3omj40jjfp5tk.cloudfront.net/products/6447da8a394b5f2aaf80d242/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60265a56d353b27d34b2f,,,,,,,,,200ml,,,,,,,shopify,420,deny,manual,4.39,,TRUE,TRUE,80480015701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60265a56d353b27d34b2f,,,,,,,,,375ml,,,,,,,shopify,1272,deny,manual,7.69,,TRUE,TRUE,80480015602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623a1eba3e649d7107ecf7b1,Glenfiddich 26 Year Old Grande Couronne Single Malt Scotch Whisky,"Initially matured in American and European oak casks, this whisky was then finished in cognac casks for up to two years—marking the first time Glenfiddich has ever released a cognac-finished expression. Grande Couronne, which is French for “Great Crown,” is the third expression in the brand’s Grand Series. It follows Grand Cru (finished in French cuvée oak casks) and Gran Reserva (finished in Caribbean rum casks).

Whisky Advocate says:

The Grand Series is meant to showcase Glenfiddich’s experimentation with aged stocks, and previous releases have contributed to the world of luxury yet attainable whiskies. Grand Cru, released in 2019, scored 92 points, and at 26 years old, we have similar expectations for this cognac-finished effort.",Glenfiddich,,"alcohol, spirits, scotch, single malt, whiskey","alcohol, spirits, scotch, single malt, whiskey, scotch, single malt, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,7,deny,manual,769.99,557.33,TRUE,TRUE,83664874552,https://d3omj40jjfp5tk.cloudfront.net/products/628573e728c06e6c6ee895bb/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60225a56d353b27d32a11,Piehole Pecan Pie Whiskey Pecan Pie Whiskey,"PIEHOLE Pecan Pie has the distinctive taste of toasted nutty pecans with background notes of bourbon vanilla extract, dark brown sugar, and baked pie crust. Enjoy on the rocks or as a base for a sweet, flavorful cocktail!",Piehole,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,50ml,,,,,,,shopify,127,deny,manual,1.01,0.19,TRUE,TRUE,82000004714,https://d3omj40jjfp5tk.cloudfront.net/products/60ee75932a5fa1763b00a85c/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60225a56d353b27d32a11,,,,,,,,,1L,,,,,,,shopify,0,deny,manual,8.79,,TRUE,TRUE,82000772057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
